title,currency,value,status
deal_3047,GBP,815.56,won
deal_3048,USD,213.15,deleted
deal_3049,GBP,541.24,lost
deal_3050,GBP,814.17,deleted
deal_3051,EUR,253.02,deleted
deal_3052,EUR,518.9,won
deal_3053,EUR,623.41,open
deal_3054,EUR,526.6,deleted
deal_3055,EUR,895.46,lost
deal_3056,USD,551.39,lost
deal_3057,EUR,441.38,deleted
deal_3058,EUR,855.02,deleted
deal_3059,USD,210.42,deleted
deal_3060,USD,713.66,open
deal_3061,GBP,733.09,won
deal_3062,USD,114.04,lost
deal_3063,GBP,145.0,open
deal_3064,USD,524.06,open
deal_3065,EUR,400.62,lost
deal_3066,USD,497.05,deleted
deal_3067,EUR,648.88,won
deal_3068,USD,479.49,deleted
deal_3069,GBP,405.09,won
deal_3070,GBP,570.39,deleted
deal_3071,GBP,996.48,lost
deal_3072,EUR,193.48,deleted
deal_3073,GBP,196.95,open
deal_3074,USD,87.91,deleted
deal_3075,USD,640.04,won
deal_3076,GBP,519.17,won
deal_3077,USD,161.39,won
deal_3078,GBP,970.74,open
deal_3079,EUR,657.72,lost
deal_3080,GBP,742.5,deleted
deal_3081,EUR,33.41,deleted
deal_3082,EUR,714.18,lost
deal_3083,USD,574.99,won
deal_3084,EUR,415.49,deleted
deal_3085,USD,169.56,open
deal_3086,EUR,735.74,open
deal_3087,GBP,858.08,won
deal_3088,USD,481.46,won
deal_3089,EUR,797.89,open
deal_3090,USD,106.89,won
deal_3091,EUR,678.85,won
deal_3092,EUR,114.37,deleted
deal_3093,GBP,835.2,won
deal_3094,EUR,813.09,deleted
deal_3095,EUR,398.59,lost
deal_3096,EUR,155.14,lost
deal_3097,EUR,564.55,lost
deal_3098,USD,920.32,lost
deal_3099,USD,970.89,deleted
deal_3100,GBP,476.48,lost
deal_3101,EUR,552.26,deleted
deal_3102,EUR,106.77,deleted
deal_3103,GBP,755.4,open
deal_3104,USD,570.65,won
deal_3105,GBP,38.52,lost
deal_3106,GBP,964.2,deleted
deal_3107,USD,461.38,open
deal_3108,EUR,423.71,won
deal_3109,EUR,450.66,lost
deal_3110,USD,916.98,lost
deal_3111,GBP,838.46,deleted
deal_3112,GBP,555.14,deleted
deal_3113,USD,534.78,won
deal_3114,EUR,936.16,open
deal_3115,GBP,35.8,deleted
deal_3116,GBP,46.24,deleted
deal_3117,EUR,255.75,won
deal_3118,EUR,884.79,deleted
deal_3119,GBP,753.8,won
deal_3120,EUR,487.72,won
deal_3121,EUR,612.49,won
deal_3122,USD,83.42,deleted
deal_3123,USD,702.92,open
deal_3124,USD,456.81,lost
deal_3125,GBP,991.81,won
deal_3126,USD,288.69,open
deal_3127,USD,249.86,deleted
deal_3128,EUR,611.31,deleted
deal_3129,USD,414.35,won
deal_3130,USD,806.46,won
deal_3131,USD,743.77,open
deal_3132,GBP,857.1,won
deal_3133,GBP,824.09,open
deal_3134,EUR,511.83,deleted
deal_3135,EUR,701.15,open
deal_3136,GBP,792.54,lost
deal_3137,GBP,212.39,open
deal_3138,USD,273.56,won
deal_3139,GBP,727.53,lost
deal_3140,GBP,601.66,lost
deal_3141,EUR,782.57,lost
deal_3142,EUR,665.9,open
deal_3143,EUR,436.63,deleted
deal_3144,EUR,741.23,won
deal_3145,USD,451.73,lost
deal_3146,EUR,583.82,deleted
deal_3147,EUR,795.87,open
deal_3148,USD,935.69,lost
deal_3149,GBP,241.56,deleted
deal_3150,USD,946.93,open
deal_3151,USD,824.45,lost
deal_3152,USD,592.17,open
deal_3153,USD,474.88,lost
deal_3154,USD,249.64,lost
deal_3155,GBP,90.35,won
deal_3156,EUR,953.69,won
deal_3157,USD,851.17,lost
deal_3158,EUR,926.6,lost
deal_3159,USD,15.13,won
deal_3160,EUR,962.59,deleted
deal_3161,USD,780.23,deleted
deal_3162,GBP,653.13,open
deal_3163,USD,927.0,lost
deal_3164,USD,118.62,won
deal_3165,USD,780.23,won
deal_3166,GBP,662.58,lost
deal_3167,EUR,860.5,deleted
deal_3168,USD,554.36,lost
deal_3169,GBP,450.66,deleted
deal_3170,GBP,696.22,open
deal_3171,EUR,441.56,lost
deal_3172,USD,868.96,deleted
deal_3173,GBP,630.99,lost
deal_3174,GBP,861.26,lost
deal_3175,EUR,141.82,lost
deal_3176,EUR,216.11,deleted
deal_3177,USD,770.55,open
deal_3178,USD,631.45,open
deal_3179,EUR,380.88,lost
deal_3180,EUR,820.36,open
deal_3181,USD,216.34,open
deal_3182,EUR,397.73,won
deal_3183,EUR,169.31,deleted
deal_3184,EUR,168.8,won
deal_3185,EUR,141.72,won
deal_3186,GBP,195.1,deleted
deal_3187,EUR,825.05,won
deal_3188,EUR,444.37,lost
deal_3189,EUR,435.85,open
deal_3190,EUR,467.81,deleted
deal_3191,EUR,534.0,lost
deal_3192,EUR,680.26,deleted
deal_3193,USD,419.11,won
deal_3194,USD,301.83,deleted
deal_3195,GBP,785.07,open
deal_3196,USD,658.63,won
deal_3197,GBP,80.13,lost
deal_3198,EUR,812.94,open
deal_3199,EUR,718.95,open
deal_3200,EUR,977.93,deleted
deal_3201,EUR,238.21,open
deal_3202,USD,922.57,deleted
deal_3203,USD,729.73,lost
deal_3204,USD,682.6,deleted
deal_3205,GBP,420.89,open
deal_3206,EUR,648.42,deleted
deal_3207,GBP,873.38,deleted
deal_3208,GBP,477.73,won
deal_3209,EUR,893.72,lost
deal_3210,USD,554.57,deleted
deal_3211,USD,605.66,open
deal_3212,EUR,93.26,won
deal_3213,USD,578.54,won
deal_3214,USD,189.33,deleted
deal_3215,EUR,578.86,won
deal_3216,GBP,728.09,deleted
deal_3217,USD,190.63,won
deal_3218,USD,93.45,won
deal_3219,EUR,553.79,deleted
deal_3220,EUR,922.11,won
deal_3221,EUR,106.76,deleted
deal_3222,EUR,420.48,lost
deal_3223,EUR,870.2,deleted
deal_3224,EUR,37.06,lost
deal_3225,EUR,776.73,deleted
deal_3226,EUR,747.81,lost
deal_3227,USD,365.54,open
deal_3228,EUR,786.76,lost
deal_3229,EUR,624.9,deleted
deal_3230,EUR,496.53,open
deal_3231,EUR,936.91,deleted
deal_3232,USD,369.56,open
deal_3233,USD,216.1,deleted
deal_3234,USD,368.84,won
deal_3235,GBP,301.51,open
deal_3236,EUR,931.36,lost
deal_3237,GBP,503.16,won
deal_3238,EUR,821.3,lost
deal_3239,USD,450.86,won
deal_3240,USD,853.84,lost
deal_3241,USD,624.54,lost
deal_3242,GBP,940.11,deleted
deal_3243,EUR,989.2,open
deal_3244,GBP,693.22,open
deal_3245,GBP,714.89,deleted
deal_3246,EUR,357.87,lost
deal_3247,USD,175.82,open
deal_3248,USD,715.73,won
deal_3249,GBP,620.76,deleted
deal_3250,EUR,157.47,deleted
deal_3251,EUR,83.57,deleted
deal_3252,USD,805.94,open
deal_3253,USD,312.07,deleted
deal_3254,EUR,490.1,lost
deal_3255,GBP,153.71,lost
deal_3256,USD,319.17,open
deal_3257,GBP,987.57,open
deal_3258,EUR,781.09,won
deal_3259,EUR,508.94,open
deal_3260,GBP,974.87,deleted
deal_3261,GBP,260.55,deleted
deal_3262,USD,564.22,deleted
deal_3263,EUR,398.55,lost
deal_3264,GBP,532.36,deleted
deal_3265,GBP,550.63,open
deal_3266,USD,553.66,lost
deal_3267,GBP,483.69,open
deal_3268,EUR,630.67,lost
deal_3269,USD,800.9,lost
deal_3270,EUR,677.09,open
deal_3271,EUR,387.25,open
deal_3272,GBP,98.68,lost
deal_3273,EUR,794.77,deleted
deal_3274,EUR,575.12,won
deal_3275,USD,686.72,deleted
deal_3276,GBP,147.78,won
deal_3277,EUR,996.89,lost
deal_3278,USD,343.29,won
deal_3279,EUR,670.38,deleted
deal_3280,EUR,454.84,won
deal_3281,GBP,420.7,won
deal_3282,USD,62.38,won
deal_3283,USD,290.6,open
deal_3284,GBP,827.26,deleted
deal_3285,USD,425.78,deleted
deal_3286,EUR,586.21,lost
deal_3287,USD,896.39,open
deal_3288,EUR,495.21,open
deal_3289,GBP,118.86,open
deal_3290,USD,319.17,deleted
deal_3291,EUR,1.02,lost
deal_3292,USD,142.13,won
deal_3293,EUR,404.67,lost
deal_3294,GBP,455.89,won
deal_3295,EUR,162.81,deleted
deal_3296,GBP,535.52,won
deal_3297,EUR,504.79,open
deal_3298,GBP,699.32,lost
deal_3299,GBP,143.21,open
deal_3300,EUR,964.86,deleted
deal_3301,EUR,379.81,lost
deal_3302,EUR,574.0,open
deal_3303,EUR,718.47,lost
deal_3304,USD,137.22,lost
deal_3305,GBP,273.92,lost
deal_3306,EUR,788.18,won
deal_3307,USD,982.96,lost
deal_3308,GBP,657.59,won
deal_3309,USD,526.92,open
deal_3310,USD,93.1,won
deal_3311,GBP,293.38,deleted
deal_3312,EUR,424.7,open
deal_3313,EUR,488.53,open
deal_3314,GBP,335.99,lost
deal_3315,USD,560.18,won
deal_3316,USD,760.51,deleted
deal_3317,USD,779.13,lost
deal_3318,USD,314.35,won
deal_3319,USD,760.69,won
deal_3320,EUR,397.65,open
deal_3321,GBP,699.09,lost
deal_3322,GBP,753.16,deleted
deal_3323,USD,612.1,open
deal_3324,GBP,13.1,open
deal_3325,USD,987.47,won
deal_3326,GBP,754.71,open
deal_3327,EUR,620.58,deleted
deal_3328,GBP,503.86,open
deal_3329,USD,151.39,lost
deal_3330,GBP,698.36,won
deal_3331,GBP,308.3,lost
deal_3332,GBP,723.59,won
deal_3333,GBP,802.48,deleted
deal_3334,GBP,699.76,open
deal_3335,GBP,170.08,won
deal_3336,GBP,764.34,deleted
deal_3337,USD,717.38,open
deal_3338,EUR,239.3,deleted
deal_3339,GBP,291.5,deleted
deal_3340,GBP,406.8,deleted
deal_3341,USD,731.33,lost
deal_3342,GBP,677.46,deleted
deal_3343,GBP,325.63,deleted
deal_3344,USD,316.51,deleted
deal_3345,GBP,138.53,won
deal_3346,GBP,169.21,deleted
deal_3347,EUR,540.86,open
deal_3348,EUR,418.4,lost
deal_3349,GBP,129.48,deleted
deal_3350,USD,339.97,lost
deal_3351,USD,445.68,lost
deal_3352,USD,633.34,won
deal_3353,EUR,459.12,lost
deal_3354,USD,583.35,won
deal_3355,EUR,68.04,lost
deal_3356,GBP,168.75,deleted
deal_3357,EUR,452.91,open
deal_3358,EUR,267.61,won
deal_3359,USD,409.53,lost
deal_3360,GBP,553.15,won
deal_3361,GBP,866.31,won
deal_3362,EUR,212.29,won
deal_3363,GBP,520.25,open
deal_3364,EUR,900.95,lost
deal_3365,EUR,256.1,won
deal_3366,GBP,634.43,deleted
deal_3367,USD,737.58,lost
deal_3368,GBP,602.58,lost
deal_3369,USD,934.68,won
deal_3370,GBP,823.42,won
deal_3371,USD,212.94,won
deal_3372,GBP,855.61,lost
deal_3373,EUR,463.28,lost
deal_3374,GBP,977.69,deleted
deal_3375,EUR,790.32,won
deal_3376,GBP,907.84,open
deal_3377,EUR,87.17,open
deal_3378,USD,284.34,lost
deal_3379,USD,495.11,deleted
deal_3380,USD,608.23,won
deal_3381,USD,208.19,lost
deal_3382,GBP,719.93,deleted
deal_3383,USD,924.65,deleted
deal_3384,GBP,6.94,won
deal_3385,EUR,220.04,open
deal_3386,USD,140.74,lost
deal_3387,EUR,125.92,won
deal_3388,EUR,698.93,open
deal_3389,EUR,479.54,open
deal_3390,USD,591.72,deleted
deal_3391,USD,725.75,lost
deal_3392,EUR,699.91,won
deal_3393,GBP,520.78,open
deal_3394,GBP,916.43,deleted
deal_3395,GBP,112.17,deleted
deal_3396,GBP,736.82,open
deal_3397,EUR,536.34,open
deal_3398,EUR,243.74,deleted
deal_3399,USD,37.68,deleted
deal_3400,EUR,65.61,deleted
deal_3401,USD,538.97,deleted
deal_3402,EUR,496.5,lost
deal_3403,GBP,818.6,deleted
deal_3404,GBP,95.09,deleted
deal_3405,USD,786.1,deleted
deal_3406,USD,385.94,lost
deal_3407,USD,843.6,lost
deal_3408,GBP,870.38,won
deal_3409,GBP,22.41,open
deal_3410,EUR,297.52,deleted
deal_3411,EUR,609.14,won
deal_3412,USD,385.9,won
deal_3413,USD,318.44,open
deal_3414,USD,711.87,open
deal_3415,EUR,408.71,open
deal_3416,USD,953.8,won
deal_3417,EUR,753.33,open
deal_3418,GBP,197.09,won
deal_3419,GBP,614.54,won
deal_3420,EUR,908.68,deleted
deal_3421,EUR,339.69,won
deal_3422,USD,97.54,won
deal_3423,USD,889.36,lost
deal_3424,GBP,601.12,lost
deal_3425,USD,671.83,deleted
deal_3426,USD,765.66,lost
deal_3427,GBP,95.74,won
deal_3428,EUR,935.7,deleted
deal_3429,USD,804.72,open
deal_3430,GBP,35.35,open
deal_3431,GBP,147.69,open
deal_3432,USD,761.26,lost
deal_3433,USD,470.74,deleted
deal_3434,EUR,224.84,deleted
deal_3435,EUR,551.18,open
deal_3436,GBP,629.3,won
deal_3437,GBP,833.85,lost
deal_3438,USD,357.35,lost
deal_3439,EUR,505.31,won
deal_3440,GBP,105.54,lost
deal_3441,EUR,754.42,lost
deal_3442,EUR,703.74,won
deal_3443,USD,872.59,won
deal_3444,EUR,945.36,lost
deal_3445,EUR,333.18,won
deal_3446,USD,805.47,won
deal_3447,USD,482.4,open
deal_3448,EUR,754.55,won
deal_3449,EUR,69.53,won
deal_3450,USD,313.7,open
deal_3451,USD,335.55,open
deal_3452,EUR,998.01,open
deal_3453,EUR,429.78,won
deal_3454,USD,946.73,won
deal_3455,USD,850.7,deleted
deal_3456,GBP,103.69,open
deal_3457,GBP,25.32,deleted
deal_3458,GBP,360.56,won
deal_3459,GBP,363.6,deleted
deal_3460,USD,655.11,won
deal_3461,GBP,786.37,lost
deal_3462,EUR,570.19,open
deal_3463,GBP,363.72,open
deal_3464,GBP,336.74,deleted
deal_3465,GBP,783.78,lost
deal_3466,GBP,205.08,deleted
deal_3467,EUR,827.83,deleted
deal_3468,USD,773.03,open
deal_3469,USD,965.35,deleted
deal_3470,EUR,5.78,deleted
deal_3471,EUR,182.35,open
deal_3472,GBP,267.72,won
deal_3473,USD,708.17,deleted
deal_3474,EUR,974.39,deleted
deal_3475,EUR,641.27,lost
deal_3476,GBP,144.06,won
deal_3477,USD,41.91,deleted
deal_3478,GBP,667.67,lost
deal_3479,USD,514.06,won
deal_3480,EUR,722.9,won
deal_3481,USD,633.57,won
deal_3482,EUR,384.7,deleted
deal_3483,EUR,875.21,won
deal_3484,EUR,439.76,open
deal_3485,USD,652.06,lost
deal_3486,GBP,387.03,deleted
deal_3487,GBP,349.34,lost
deal_3488,EUR,935.97,won
deal_3489,EUR,690.89,deleted
deal_3490,GBP,706.37,open
deal_3491,USD,287.0,lost
deal_3492,USD,523.95,deleted
deal_3493,USD,307.21,deleted
deal_3494,GBP,975.81,lost
deal_3495,EUR,783.13,lost
deal_3496,EUR,150.99,won
deal_3497,GBP,694.21,deleted
deal_3498,EUR,395.86,lost
deal_3499,USD,124.85,won
deal_3500,GBP,622.45,open
deal_3501,USD,760.65,open
deal_3502,USD,779.09,lost
deal_3503,GBP,870.83,won
deal_3504,EUR,659.58,won
deal_3505,GBP,934.3,open
deal_3506,USD,954.28,open
deal_3507,USD,115.98,deleted
deal_3508,EUR,717.43,open
deal_3509,EUR,288.94,open
deal_3510,GBP,272.24,won
deal_3511,USD,160.01,lost
deal_3512,EUR,773.12,lost
deal_3513,GBP,326.47,won
deal_3514,USD,878.34,deleted
deal_3515,USD,325.26,won
deal_3516,USD,983.62,deleted
deal_3517,GBP,73.51,won
deal_3518,USD,643.99,deleted
deal_3519,GBP,554.52,won
deal_3520,EUR,127.19,lost
deal_3521,GBP,779.8,won
deal_3522,GBP,407.56,deleted
deal_3523,EUR,635.22,won
deal_3524,GBP,895.25,open
deal_3525,EUR,629.76,won
deal_3526,EUR,346.82,open
deal_3527,USD,719.44,won
deal_3528,USD,355.91,open
deal_3529,GBP,309.57,deleted
deal_3530,EUR,833.27,deleted
deal_3531,USD,688.32,open
deal_3532,USD,302.56,won
deal_3533,GBP,750.67,lost
deal_3534,EUR,399.25,open
deal_3535,GBP,851.38,deleted
deal_3536,EUR,160.91,open
deal_3537,USD,635.79,open
deal_3538,EUR,654.23,won
deal_3539,GBP,388.59,open
deal_3540,EUR,159.8,deleted
deal_3541,GBP,578.89,lost
deal_3542,USD,297.52,won
deal_3543,USD,485.47,lost
deal_3544,EUR,869.61,open
deal_3545,USD,84.9,open
deal_3546,GBP,815.07,won
deal_3547,GBP,273.13,deleted
deal_3548,GBP,615.59,won
deal_3549,GBP,744.26,won
deal_3550,EUR,82.92,deleted
deal_3551,USD,590.61,won
deal_3552,EUR,802.46,deleted
deal_3553,EUR,237.28,deleted
deal_3554,GBP,675.25,lost
deal_3555,USD,975.53,deleted
deal_3556,USD,164.4,won
deal_3557,USD,174.47,deleted
deal_3558,GBP,615.79,lost
deal_3559,EUR,372.5,open
deal_3560,EUR,972.22,lost
deal_3561,EUR,295.45,lost
deal_3562,GBP,23.52,lost
deal_3563,GBP,331.1,deleted
deal_3564,EUR,886.92,open
deal_3565,USD,900.63,open
deal_3566,USD,983.53,open
deal_3567,EUR,56.35,deleted
deal_3568,USD,582.88,lost
deal_3569,GBP,948.51,open
deal_3570,EUR,341.25,open
deal_3571,GBP,211.67,won
deal_3572,GBP,640.45,won
deal_3573,USD,710.29,deleted
deal_3574,USD,834.75,open
deal_3575,GBP,247.92,won
deal_3576,USD,48.76,deleted
deal_3577,GBP,744.42,deleted
deal_3578,EUR,546.54,lost
deal_3579,GBP,772.54,deleted
deal_3580,EUR,259.33,lost
deal_3581,USD,268.79,deleted
deal_3582,GBP,979.87,open
deal_3583,GBP,43.01,open
deal_3584,USD,940.28,deleted
deal_3585,USD,609.42,deleted
deal_3586,EUR,267.9,deleted
deal_3587,USD,996.46,open
deal_3588,USD,44.55,deleted
deal_3589,GBP,494.9,open
deal_3590,EUR,565.41,open
deal_3591,EUR,135.4,won
deal_3592,GBP,882.54,lost
deal_3593,EUR,775.23,won
deal_3594,GBP,158.63,won
deal_3595,USD,998.43,lost
deal_3596,USD,586.53,open
deal_3597,EUR,689.88,open
deal_3598,USD,382.07,won
deal_3599,GBP,989.9,deleted
deal_3600,USD,514.34,lost
deal_3601,GBP,12.27,open
deal_3602,EUR,219.95,deleted
deal_3603,USD,891.13,won
deal_3604,GBP,866.44,lost
deal_3605,USD,223.5,deleted
deal_3606,EUR,195.98,lost
deal_3607,EUR,584.6,won
deal_3608,USD,4.68,lost
deal_3609,USD,237.54,open
deal_3610,EUR,350.28,deleted
deal_3611,USD,853.3,open
deal_3612,GBP,891.81,open
deal_3613,USD,553.38,won
deal_3614,EUR,931.68,deleted
deal_3615,GBP,390.54,lost
deal_3616,EUR,786.21,won
deal_3617,GBP,318.87,lost
deal_3618,USD,409.03,won
deal_3619,EUR,768.42,won
deal_3620,GBP,611.79,open
deal_3621,USD,775.87,open
deal_3622,EUR,377.96,deleted
deal_3623,GBP,213.02,lost
deal_3624,GBP,516.62,lost
deal_3625,GBP,509.73,won
deal_3626,GBP,743.37,won
deal_3627,EUR,928.43,open
deal_3628,GBP,329.11,lost
deal_3629,USD,1.9,won
deal_3630,USD,581.86,deleted
deal_3631,GBP,287.62,lost
deal_3632,EUR,40.89,open
deal_3633,USD,543.55,won
deal_3634,USD,936.68,deleted
deal_3635,EUR,16.08,lost
deal_3636,EUR,348.18,deleted
deal_3637,USD,928.64,deleted
deal_3638,EUR,316.48,open
deal_3639,GBP,630.92,won
deal_3640,USD,355.94,lost
deal_3641,EUR,772.46,deleted
deal_3642,EUR,715.99,won
deal_3643,USD,265.1,deleted
deal_3644,EUR,55.26,won
deal_3645,USD,845.18,open
deal_3646,EUR,796.42,deleted
deal_3647,EUR,27.97,won
deal_3648,USD,215.09,deleted
deal_3649,GBP,800.51,deleted
deal_3650,EUR,837.94,won
deal_3651,EUR,328.8,won
deal_3652,EUR,674.47,deleted
deal_3653,EUR,859.62,open
deal_3654,USD,386.77,won
deal_3655,GBP,633.48,open
deal_3656,GBP,766.52,deleted
deal_3657,GBP,17.61,lost
deal_3658,GBP,430.12,open
deal_3659,EUR,78.27,deleted
deal_3660,USD,577.22,lost
deal_3661,GBP,259.95,lost
deal_3662,GBP,959.24,deleted
deal_3663,EUR,697.32,deleted
deal_3664,EUR,953.87,lost
deal_3665,USD,608.44,open
deal_3666,GBP,6.77,lost
deal_3667,GBP,59.27,lost
deal_3668,GBP,321.62,lost
deal_3669,EUR,468.39,won
deal_3670,USD,815.92,deleted
deal_3671,GBP,563.63,open
deal_3672,GBP,714.55,deleted
deal_3673,USD,353.91,open
deal_3674,GBP,432.15,deleted
deal_3675,USD,201.22,deleted
deal_3676,EUR,675.31,lost
deal_3677,GBP,92.23,lost
deal_3678,USD,955.56,deleted
deal_3679,GBP,501.05,open
deal_3680,GBP,360.11,deleted
deal_3681,USD,237.63,won
deal_3682,USD,887.53,lost
deal_3683,EUR,731.87,deleted
deal_3684,GBP,259.77,won
deal_3685,GBP,747.52,deleted
deal_3686,EUR,815.07,won
deal_3687,USD,667.22,lost
deal_3688,EUR,74.91,deleted
deal_3689,USD,316.02,won
deal_3690,USD,840.59,open
deal_3691,USD,92.7,open
deal_3692,GBP,611.36,open
deal_3693,GBP,684.9,open
deal_3694,GBP,171.63,deleted
deal_3695,USD,38.35,deleted
deal_3696,GBP,701.59,lost
deal_3697,EUR,175.41,deleted
deal_3698,EUR,851.62,open
deal_3699,EUR,314.76,lost
deal_3700,GBP,796.13,won
deal_3701,GBP,331.66,deleted
deal_3702,USD,462.66,lost
deal_3703,USD,98.74,deleted
deal_3704,GBP,304.43,deleted
deal_3705,GBP,549.15,won
deal_3706,GBP,420.74,open
deal_3707,GBP,273.8,deleted
deal_3708,EUR,372.26,open
deal_3709,USD,426.99,deleted
deal_3710,EUR,210.99,deleted
deal_3711,EUR,533.64,lost
deal_3712,USD,169.92,lost
deal_3713,EUR,62.48,open
deal_3714,EUR,509.39,won
deal_3715,USD,832.44,open
deal_3716,USD,372.48,open
deal_3717,EUR,788.53,won
deal_3718,GBP,983.65,deleted
deal_3719,GBP,102.64,open
deal_3720,GBP,708.84,deleted
deal_3721,EUR,479.27,lost
deal_3722,USD,341.43,open
deal_3723,GBP,53.9,lost
deal_3724,USD,322.96,open
deal_3725,EUR,140.75,won
deal_3726,EUR,449.68,deleted
deal_3727,USD,824.16,won
deal_3728,EUR,728.27,lost
deal_3729,USD,751.54,won
deal_3730,EUR,955.88,deleted
deal_3731,USD,76.52,won
deal_3732,EUR,352.07,open
deal_3733,GBP,842.14,lost
deal_3734,EUR,853.09,open
deal_3735,USD,569.95,open
deal_3736,USD,899.95,lost
deal_3737,GBP,151.2,lost
deal_3738,EUR,808.27,open
deal_3739,EUR,538.86,deleted
deal_3740,USD,327.77,open
deal_3741,GBP,233.68,lost
deal_3742,EUR,916.93,won
deal_3743,USD,251.75,deleted
deal_3744,GBP,515.74,won
deal_3745,EUR,888.31,lost
deal_3746,EUR,354.34,open
deal_3747,EUR,501.95,lost
deal_3748,USD,569.1,lost
deal_3749,GBP,565.95,lost
deal_3750,EUR,266.38,deleted
deal_3751,GBP,453.95,deleted
deal_3752,USD,220.46,open
deal_3753,GBP,142.67,lost
deal_3754,USD,439.96,lost
deal_3755,USD,221.28,deleted
deal_3756,EUR,595.97,lost
deal_3757,USD,625.47,open
deal_3758,GBP,64.02,deleted
deal_3759,GBP,348.64,deleted
deal_3760,USD,663.08,deleted
deal_3761,USD,285.24,won
deal_3762,EUR,310.97,open
deal_3763,GBP,950.21,won
deal_3764,GBP,940.13,lost
deal_3765,GBP,116.35,open
deal_3766,USD,50.58,deleted
deal_3767,GBP,111.9,lost
deal_3768,GBP,156.25,open
deal_3769,EUR,231.28,won
deal_3770,USD,285.3,won
deal_3771,GBP,373.29,deleted
deal_3772,USD,74.73,won
deal_3773,GBP,435.96,deleted
deal_3774,EUR,635.9,deleted
deal_3775,USD,238.03,won
deal_3776,USD,425.04,lost
deal_3777,EUR,78.01,lost
deal_3778,GBP,678.8,won
deal_3779,GBP,718.97,won
deal_3780,EUR,702.72,won
deal_3781,USD,268.42,won
deal_3782,GBP,349.79,open
deal_3783,GBP,379.88,open
deal_3784,GBP,789.74,open
deal_3785,USD,818.94,won
deal_3786,USD,726.43,deleted
deal_3787,EUR,892.28,deleted
deal_3788,EUR,588.26,won
deal_3789,EUR,385.45,open
deal_3790,GBP,504.72,deleted
deal_3791,GBP,500.42,won
deal_3792,GBP,907.9,deleted
deal_3793,EUR,736.95,open
deal_3794,EUR,269.07,open
deal_3795,GBP,460.05,deleted
deal_3796,EUR,131.87,deleted
deal_3797,EUR,339.92,open
deal_3798,EUR,184.41,open
deal_3799,USD,741.85,open
deal_3800,EUR,728.43,lost
deal_3801,USD,840.25,won
deal_3802,USD,340.53,won
deal_3803,EUR,914.77,open
deal_3804,USD,922.84,open
deal_3805,EUR,657.91,lost
deal_3806,USD,158.19,deleted
deal_3807,GBP,39.56,lost
deal_3808,GBP,721.04,won
deal_3809,USD,270.97,won
deal_3810,USD,61.07,deleted
deal_3811,EUR,825.11,lost
deal_3812,EUR,370.22,won
deal_3813,USD,987.42,won
deal_3814,GBP,800.5,won
deal_3815,EUR,304.89,deleted
deal_3816,USD,920.26,deleted
deal_3817,USD,491.52,won
deal_3818,EUR,167.75,won
deal_3819,EUR,492.85,won
deal_3820,GBP,278.14,open
deal_3821,GBP,772.6,won
deal_3822,GBP,481.59,open
deal_3823,GBP,525.1,deleted
deal_3824,EUR,253.61,lost
deal_3825,GBP,409.5,deleted
deal_3826,EUR,343.33,won
deal_3827,EUR,26.63,deleted
deal_3828,USD,268.7,deleted
deal_3829,USD,904.09,won
deal_3830,EUR,167.14,won
deal_3831,USD,362.26,won
deal_3832,GBP,727.24,lost
deal_3833,GBP,462.0,won
deal_3834,USD,239.32,lost
deal_3835,EUR,397.34,won
deal_3836,EUR,922.97,won
deal_3837,GBP,243.61,deleted
deal_3838,EUR,622.93,deleted
deal_3839,USD,210.8,deleted
deal_3840,GBP,467.69,won
deal_3841,EUR,369.34,open
deal_3842,GBP,583.32,lost
deal_3843,EUR,66.72,deleted
deal_3844,GBP,969.18,lost
deal_3845,EUR,460.0,deleted
deal_3846,GBP,2.04,open
deal_3847,GBP,17.08,lost
deal_3848,GBP,435.73,open
deal_3849,USD,138.16,lost
deal_3850,GBP,947.46,deleted
deal_3851,GBP,139.78,won
deal_3852,EUR,585.81,lost
deal_3853,EUR,572.35,lost
deal_3854,EUR,38.86,open
deal_3855,GBP,544.42,deleted
deal_3856,USD,558.72,open
deal_3857,USD,698.75,deleted
deal_3858,USD,137.73,deleted
deal_3859,EUR,401.56,deleted
deal_3860,USD,204.08,open
deal_3861,GBP,836.74,deleted
deal_3862,GBP,166.1,open
deal_3863,USD,147.93,open
deal_3864,EUR,709.14,open
deal_3865,USD,414.79,lost
deal_3866,GBP,428.39,won
deal_3867,USD,650.13,open
deal_3868,EUR,392.96,won
deal_3869,USD,912.52,open
deal_3870,GBP,280.56,won
deal_3871,EUR,834.63,lost
deal_3872,USD,674.34,deleted
deal_3873,GBP,932.27,deleted
deal_3874,GBP,312.67,open
deal_3875,EUR,293.04,won
deal_3876,USD,775.02,won
deal_3877,GBP,497.1,open
deal_3878,EUR,528.05,open
deal_3879,GBP,31.1,won
deal_3880,USD,898.49,open
deal_3881,GBP,100.71,open
deal_3882,USD,295.98,lost
deal_3883,EUR,18.6,deleted
deal_3884,EUR,280.34,won
deal_3885,GBP,397.46,won
deal_3886,GBP,978.84,deleted
deal_3887,USD,730.14,deleted
deal_3888,EUR,640.14,lost
deal_3889,USD,680.99,lost
deal_3890,EUR,985.79,lost
deal_3891,USD,274.2,won
deal_3892,EUR,733.77,open
deal_3893,GBP,304.47,open
deal_3894,GBP,983.5,open
deal_3895,USD,736.48,open
